ckpt,step,slice_idx,timepoint,psnr_clip3
V7.best,160000,2763,NORMAL,53.63604917466169
V7.best,160000,2764,NORMAL,53.68593720645674
V7.best,160000,2765,NORMAL,55.025065050993064
V7.best,160000,2766,NORMAL,51.19771635148693
V7.best,160000,2767,NORMAL,48.87878045199841
V7.best,160000,2768,D20,44.53683061893928
V7.best,160000,2769,D20,49.23608766269625
V7.best,160000,2770,D20,39.9963959045225
V7.best,160000,2771,D20,46.83809060304233
V7.best,160000,2772,D20,49.602448173063365
V7.best,160000,2773,D20,37.47719389604394
V7.best,160000,2774,D20,39.640174537058954
V7.best,160000,2775,D20,47.44971626669596
V7.best,160000,2768,D10,47.416511947340396
V7.best,160000,2769,D10,51.53204002442354
V7.best,160000,2770,D10,42.924123355984605
V7.best,160000,2771,D10,49.508273566718955
V7.best,160000,2772,D10,51.74241428699398
V7.best,160000,2773,D10,40.113751630350976
V7.best,160000,2774,D10,42.44024772671219
V7.best,160000,2775,D10,50.35568126380139
V7.best,160000,2768,D4,50.36827620841876
V7.best,160000,2769,D4,54.237492461947426
V7.best,160000,2770,D4,46.02557695554806
V7.best,160000,2771,D4,51.67104271660638
V7.best,160000,2772,D4,53.52966458955848
V7.best,160000,2773,D4,43.258673138730074
V7.best,160000,2774,D4,46.01022149668988
V7.best,160000,2775,D4,52.841585658387146
V7.best,160000,2768,NORMAL,53.44306615527735
V7.best,160000,2769,NORMAL,56.45644899190499
V7.best,160000,2770,NORMAL,49.18631382402623
V7.best,160000,2771,NORMAL,53.60958657270497
V7.best,160000,2772,NORMAL,54.06155198241217
V7.best,160000,2773,NORMAL,46.543250987869044
V7.best,160000,2774,NORMAL,49.18846423446921
V7.best,160000,2775,NORMAL,54.951866724791
V7.best,160000,2776,D20,37.611601088810886
V7.best,160000,2777,D20,48.592212981256736
V7.best,160000,2778,D20,46.98111877710585
V7.best,160000,2779,D20,36.62360985483187
V7.best,160000,2780,D20,37.961947111683116
V7.best,160000,2781,D20,48.42060848557499
V7.best,160000,2782,D20,37.496197083537325
V7.best,160000,2783,D20,48.00909657008431
V7.best,160000,2776,D10,40.31881911898631
V7.best,160000,2777,D10,49.74911148154254
V7.best,160000,2778,D10,49.373150144742965
V7.best,160000,2779,D10,39.26292138003042
V7.best,160000,2780,D10,40.951247164572315
V7.best,160000,2781,D10,51.323607012305345
V7.best,160000,2782,D10,40.59262452994215
V7.best,160000,2783,D10,50.41867918347005
V7.best,160000,2776,D4,43.66578439285534
V7.best,160000,2777,D4,50.867512637884104
V7.best,160000,2778,D4,52.8667801160241
V7.best,160000,2779,D4,42.63065304877833
V7.best,160000,2780,D4,44.25843316507823
V7.best,160000,2781,D4,54.203791145050005
V7.best,160000,2782,D4,43.913998575797905
V7.best,160000,2783,D4,53.21304728078438
V7.best,160000,2776,NORMAL,46.45995927049928
V7.best,160000,2777,NORMAL,51.21300386661801
V7.best,160000,2778,NORMAL,55.016072329494435
V7.best,160000,2779,NORMAL,45.34765176909754
V7.best,160000,2780,NORMAL,47.37906751530568
V7.best,160000,2781,NORMAL,56.208275606610684
V7.best,160000,2782,NORMAL,47.14933713279805
V7.best,160000,2783,NORMAL,55.44088077313232
V7.best,160000,2784,D20,38.80185804399076
V7.best,160000,2785,D20,37.96615065343414
V7.best,160000,2786,D20,37.43716255351022
V7.best,160000,2787,D20,42.504606871371294
V7.best,160000,2788,D20,42.33056076546282
V7.best,160000,2789,D20,36.07788083477722
V7.best,160000,2790,D20,39.01022126565704
V7.best,160000,2791,D20,48.51731772465179
V7.best,160000,2784,D10,41.871733565526014
V7.best,160000,2785,D10,41.47968391365785
V7.best,160000,2786,D10,39.846993807120455
V7.best,160000,2787,D10,45.30705957687829
V7.best,160000,2788,D10,45.4523704127012
V7.best,160000,2789,D10,38.693207620285804
V7.best,160000,2790,D10,41.351423621108815
V7.best,160000,2791,D10,50.21693091380253
V7.best,160000,2784,D4,45.15781862361497
V7.best,160000,2785,D4,44.82772622811116
V7.best,160000,2786,D4,42.994491937878536
V7.best,160000,2787,D4,48.42701435733275
V7.best,160000,2788,D4,48.7773309456617
V7.best,160000,2789,D4,41.973598457921895
V7.best,160000,2790,D4,44.69940440642718
V7.best,160000,2791,D4,53.40648937210396
V7.best,160000,2784,NORMAL,48.830193205295245
V7.best,160000,2785,NORMAL,47.73200675549671
V7.best,160000,2786,NORMAL,45.800556028556244
V7.best,160000,2787,NORMAL,51.23513844848402
V7.best,160000,2788,NORMAL,52.18927401147296
V7.best,160000,2789,NORMAL,45.398317451107076
V7.best,160000,2790,NORMAL,48.80277622548142
V7.best,160000,2791,NORMAL,55.75175691124396
V7.best,160000,2792,D20,49.69132756001005
V7.best,160000,2793,D20,42.596757799023734
V7.best,160000,2794,D20,38.192559178133195
V7.best,160000,2795,D20,40.08778012009496
V7.best,160000,2796,D20,39.065986114217935
V7.best,160000,2797,D20,41.07938318037219
V7.best,160000,2798,D20,48.87302885774125
V7.best,160000,2799,D20,41.49555638848689
V7.best,160000,2792,D10,51.15446077394881
V7.best,160000,2793,D10,45.97572264792146
V7.best,160000,2794,D10,40.959397703413515
V7.best,160000,2795,D10,43.04239067441168
V7.best,160000,2796,D10,41.6600302782131
V7.best,160000,2797,D10,43.87622701409734
V7.best,160000,2798,D10,50.1352440041954
V7.best,160000,2799,D10,45.00315654726701
V7.best,160000,2792,D4,52.64009977215612
V7.best,160000,2793,D4,48.80679168557576
V7.best,160000,2794,D4,44.388929945037845
V7.best,160000,2795,D4,45.62384643944823
V7.best,160000,2796,D4,45.05607331818334
V7.best,160000,2797,D4,47.091766204529264
V7.best,160000,2798,D4,52.53165992801044
V7.best,160000,2799,D4,47.53317712329567
V7.best,160000,2792,NORMAL,53.88291790221511
V7.best,160000,2793,NORMAL,51.733041611898
V7.best,160000,2794,NORMAL,47.36033030872909
V7.best,160000,2795,NORMAL,48.48108438773407
V7.best,160000,2796,NORMAL,48.16730164698308
V7.best,160000,2797,NORMAL,49.790934158960795
V7.best,160000,2798,NORMAL,53.67791986808068
V7.best,160000,2799,NORMAL,50.058665911906814
V7.best,160000,2800,D20,36.951915169554766
V7.best,160000,2801,D20,38.98520538135351
V7.best,160000,2802,D20,49.07579885831139
V7.best,160000,2803,D20,46.51130530189735
V7.best,160000,2804,D20,37.94618373345223
V7.best,160000,2805,D20,38.785376202055204
V7.best,160000,2806,D20,46.94295965007039
V7.best,160000,2807,D20,43.735431258014614
V7.best,160000,2800,D10,39.63277037980137
V7.best,160000,2801,D10,39.27939195916865
V7.best,160000,2802,D10,51.35111374040724
V7.best,160000,2803,D10,48.68095903782459
V7.best,160000,2804,D10,40.85242402570495
V7.best,160000,2805,D10,41.94604199885269
V7.best,160000,2806,D10,48.819952447796595
V7.best,160000,2807,D10,46.996432286387986
V7.best,160000,2800,D4,42.804510210778204
V7.best,160000,2801,D4,40.84480836037674
V7.best,160000,2802,D4,53.199358707887
V7.best,160000,2803,D4,50.88543228703787
V7.best,160000,2804,D4,43.844780348545484
V7.best,160000,2805,D4,44.979875590028556
V7.best,160000,2806,D4,51.36933530907626
V7.best,160000,2807,D4,49.67422743535802
V7.best,160000,2800,NORMAL,45.41621532757016
V7.best,160000,2801,NORMAL,47.435975329725906
V7.best,160000,2802,NORMAL,55.98616800709891
V7.best,160000,2803,NORMAL,52.858847841004845
V7.best,160000,2804,NORMAL,46.893522110320006
V7.best,160000,2805,NORMAL,48.18607414336792
V7.best,160000,2806,NORMAL,53.412813172961464
V7.best,160000,2807,NORMAL,52.66035575577739
V7.best,160000,2808,D20,36.903607153614075
V7.best,160000,2809,D20,45.78634745619286
V7.best,160000,2810,D20,49.80296628161861
V7.best,160000,2811,D20,48.76757556300345
V7.best,160000,2812,D20,39.85729834060132
V7.best,160000,2813,D20,38.9753836130086
V7.best,160000,2814,D20,38.78301929236659
V7.best,160000,2815,D20,38.71862124414038
V7.best,160000,2808,D10,40.0455316238767
V7.best,160000,2809,D10,47.60052925978276
V7.best,160000,2810,D10,51.889027793694936
V7.best,160000,2811,D10,51.88622276724229
V7.best,160000,2812,D10,42.57399423528895
V7.best,160000,2813,D10,42.37119619272666
V7.best,160000,2814,D10,41.732063236360545
V7.best,160000,2815,D10,41.28291908071037
V7.best,160000,2808,D4,42.89245732952611
V7.best,160000,2809,D4,49.179889612489234
V7.best,160000,2810,D4,54.09804089654155
V7.best,160000,2811,D4,54.32647075303757
V7.best,160000,2812,D4,45.687446705580896
V7.best,160000,2813,D4,45.620248666031
V7.best,160000,2814,D4,44.414750401391515
V7.best,160000,2815,D4,44.27783476440193
V7.best,160000,2808,NORMAL,45.85497235092028
V7.best,160000,2809,NORMAL,50.04736377811072
V7.best,160000,2810,NORMAL,56.016838728074205
V7.best,160000,2811,NORMAL,56.524237778289674
V7.best,160000,2812,NORMAL,48.41193162782456
V7.best,160000,2813,NORMAL,49.11333274155953
V7.best,160000,2814,NORMAL,47.47731079755356
V7.best,160000,2815,NORMAL,47.56259338506284
V7.best,160000,2816,D20,47.36247981529124
V7.best,160000,2817,D20,36.621853076228604
V7.best,160000,2818,D20,45.77991077537233
V7.best,160000,2819,D20,39.27985786390738
V7.best,160000,2820,D20,36.78506743250996
V7.best,160000,2821,D20,46.07330671682118
V7.best,160000,2822,D20,38.9757944994752
V7.best,160000,2823,D20,37.00014767469368
V7.best,160000,2816,D10,50.16652389629125
V7.best,160000,2817,D10,39.40831242281868
V7.best,160000,2818,D10,48.674250007044876
V7.best,160000,2819,D10,42.23862568138232
V7.best,160000,2820,D10,40.23923676888707
V7.best,160000,2821,D10,48.48418939369708
V7.best,160000,2822,D10,42.2716685552186
V7.best,160000,2823,D10,39.860725478056864
V7.best,160000,2816,D4,53.06714950206759
V7.best,160000,2817,D4,42.33691497372662
V7.best,160000,2818,D4,51.67525421801962
V7.best,160000,2819,D4,45.60361266593904
V7.best,160000,2820,D4,43.30707329864724
V7.best,160000,2821,D4,51.64132657322067
V7.best,160000,2822,D4,45.289329235664354
V7.best,160000,2823,D4,43.32686045121024
V7.best,160000,2816,NORMAL,55.10286570196473
V7.best,160000,2817,NORMAL,45.43433107780518
V7.best,160000,2818,NORMAL,54.098420229884724
V7.best,160000,2819,NORMAL,48.16209880141187
V7.best,160000,2820,NORMAL,46.84976742849713
V7.best,160000,2821,NORMAL,54.007873433143345
V7.best,160000,2822,NORMAL,48.4510896685039
V7.best,160000,2823,NORMAL,46.64249091087795
V7.best,160000,2824,D20,47.43786870630629
V7.best,160000,2825,D20,36.779141943883374
V7.best,160000,2826,D20,40.288063766949236
V7.best,160000,2827,D20,37.45352061988711
V7.best,160000,2828,D20,44.007938372785574
V7.best,160000,2829,D20,39.67262287138281
V7.best,160000,2830,D20,36.51805153507796
V7.best,160000,2831,D20,45.582305563223755
V7.best,160000,2824,D10,49.930104032067874
V7.best,160000,2825,D10,37.26834264058542
V7.best,160000,2826,D10,43.220453875803685
V7.best,160000,2827,D10,38.162831222141406
V7.best,160000,2828,D10,46.417460341122506
V7.best,160000,2829,D10,41.036125777797025
V7.best,160000,2830,D10,36.6347177957926
V7.best,160000,2831,D10,48.63569148324038
V7.best,160000,2824,D4,52.545393413840245
V7.best,160000,2825,D4,37.53673234946702
V7.best,160000,2826,D4,46.30880535007039
V7.best,160000,2827,D4,38.37301100911009
V7.best,160000,2828,D4,49.19025380317409
V7.best,160000,2829,D4,42.23463223173515
V7.best,160000,2830,D4,37.02929295071699
V7.best,160000,2831,D4,51.039584018683
V7.best,160000,2824,NORMAL,54.31166625806385
V7.best,160000,2825,NORMAL,37.52785895515241
V7.best,160000,2826,NORMAL,49.36791994123729
V7.best,160000,2827,NORMAL,38.66394963321196
V7.best,160000,2828,NORMAL,52.40373547023444
V7.best,160000,2829,NORMAL,42.919893925494506
V7.best,160000,2830,NORMAL,37.05081179584963
V7.best,160000,2831,NORMAL,54.06509973199884
V7.best,160000,2832,D20,38.82612331708167
V7.best,160000,2833,D20,48.848271747684734
V7.best,160000,2834,D20,48.43266262074249
V7.best,160000,2835,D20,47.759037877110714
V7.best,160000,2836,D20,40.89149816183471
V7.best,160000,2837,D20,42.56880438007039
V7.best,160000,2838,D20,41.765788541592244
V7.best,160000,2839,D20,42.07235171502535
V7.best,160000,2832,D10,41.95404255162656
V7.best,160000,2833,D10,50.65161603805652
V7.best,160000,2834,D10,50.77137158908036
V7.best,160000,2835,D10,49.8848950647195
V7.best,160000,2836,D10,42.82216919453083
V7.best,160000,2837,D10,45.424653509613904
V7.best,160000,2838,D10,43.907804268257294
V7.best,160000,2839,D10,44.76255692503153
V7.best,160000,2832,D4,45.208047367378384
V7.best,160000,2833,D4,52.02423082300369
V7.best,160000,2834,D4,52.57583808588494
V7.best,160000,2835,D4,53.025435511387826
V7.best,160000,2836,D4,44.780425866193255
V7.best,160000,2837,D4,48.53864644869094
V7.best,160000,2838,D4,46.316532451982866
V7.best,160000,2839,D4,47.40576675451463
V7.best,160000,2832,NORMAL,48.40558151181139
V7.best,160000,2833,NORMAL,52.71757508893231
V7.best,160000,2834,NORMAL,54.150100680950914
V7.best,160000,2835,NORMAL,55.587101028273395
V7.best,160000,2836,NORMAL,46.399830917442245
V7.best,160000,2837,NORMAL,51.43670917687045
V7.best,160000,2838,NORMAL,49.736899278104744
V7.best,160000,2839,NORMAL,49.64186964302168
V7.best,160000,2840,D20,46.28335118829489
V7.best,160000,2841,D20,41.3862469673111
V7.best,160000,2842,D20,38.80263018177675
V7.best,160000,2843,D20,45.161000786238716
V7.best,160000,2844,D20,41.31935421618368
V7.best,160000,2845,D20,44.804323045074554
V7.best,160000,2846,D20,49.04067435004329
V7.best,160000,2847,D20,57.14356674658103
V7.best,160000,2840,D10,48.50238070997371
V7.best,160000,2841,D10,44.03736889372986
V7.best,160000,2842,D10,41.49047381180684
V7.best,160000,2843,D10,47.792247333059336
V7.best,160000,2844,D10,43.69472231556179
V7.best,160000,2845,D10,48.09342421473667
V7.best,160000,2846,D10,50.57528203201015
V7.best,160000,2847,D10,50.49793728312227
V7.best,160000,2840,D4,51.04393971856922
V7.best,160000,2841,D4,45.98309739450792
V7.best,160000,2842,D4,44.90936589980009
V7.best,160000,2843,D4,50.669214167467985
V7.best,160000,2844,D4,47.14796923749513
V7.best,160000,2845,D4,50.991907588056165
V7.best,160000,2846,D4,51.57719438788361
V7.best,160000,2847,D4,49.598717891497
V7.best,160000,2840,NORMAL,52.54391479928094
V7.best,160000,2841,NORMAL,48.378706416124714
V7.best,160000,2842,NORMAL,47.785184398800794
V7.best,160000,2843,NORMAL,53.394269742110126
V7.best,160000,2844,NORMAL,49.848808296364
V7.best,160000,2845,NORMAL,53.896531759513095
V7.best,160000,2846,NORMAL,52.24248146808651
V7.best,160000,2847,NORMAL,53.41971870016464
V7.best,160000,2848,D20,46.52964858566109
V7.best,160000,2849,D20,48.80191549126083
V7.best,160000,2850,D20,40.57626794509133
V7.best,160000,2851,D20,35.77159292060854
V7.best,160000,2852,D20,47.80014637984115
V7.best,160000,2853,D20,43.97733112498494
V7.best,160000,2854,D20,46.36089283208368
V7.best,160000,2855,D20,45.90658248052917
V7.best,160000,2848,D10,49.08762811410993
V7.best,160000,2849,D10,50.10000232984828
V7.best,160000,2850,D10,43.57899709837777
V7.best,160000,2851,D10,38.32467012535372
V7.best,160000,2852,D10,50.13096483101437
V7.best,160000,2853,D10,45.66055831047481
V7.best,160000,2854,D10,47.90716804614944
V7.best,160000,2855,D10,48.68771686052176
V7.best,160000,2848,D4,51.72688406729114
V7.best,160000,2849,D4,51.4683191752641
V7.best,160000,2850,D4,46.72988734362403
V7.best,160000,2851,D4,42.006830731393464
V7.best,160000,2852,D4,52.97597986528575
V7.best,160000,2853,D4,48.114194040716285
V7.best,160000,2854,D4,50.5718927343285
V7.best,160000,2855,D4,51.08959732772867
V7.best,160000,2848,NORMAL,53.7534815028083
V7.best,160000,2849,NORMAL,52.16592086886038
V7.best,160000,2850,NORMAL,49.561401404040524
V7.best,160000,2851,NORMAL,45.537071434476616
V7.best,160000,2852,NORMAL,55.5329181480367
V7.best,160000,2853,NORMAL,49.70521770668458
V7.best,160000,2854,NORMAL,52.338412279342265
V7.best,160000,2855,NORMAL,53.11877768637301
V7.best,160000,2856,D20,47.86851238280697
V7.best,160000,2857,D20,38.41517340005112
V7.best,160000,2858,D20,44.63279387200585
V7.best,160000,2859,D20,43.67409063979561
V7.best,160000,2860,D20,47.474493231817874
V7.best,160000,2861,D20,37.97291304429006
V7.best,160000,2862,D20,38.860506184200766
V7.best,160000,2863,D20,47.8260770472245
V7.best,160000,2856,D10,50.2544698063641
V7.best,160000,2857,D10,41.41621205867671
V7.best,160000,2858,D10,47.07898465481557
V7.best,160000,2859,D10,46.855217822767926
V7.best,160000,2860,D10,49.61055740059989
V7.best,160000,2861,D10,41.708653098864644
V7.best,160000,2862,D10,41.23502543915524
V7.best,160000,2863,D10,50.21514491520989
V7.best,160000,2856,D4,52.82110654452647
V7.best,160000,2857,D4,44.60780664608204
V7.best,160000,2858,D4,48.93904433455384
V7.best,160000,2859,D4,49.805538864482415
V7.best,160000,2860,D4,52.22463903530961
V7.best,160000,2861,D4,44.714063666972066
V7.best,160000,2862,D4,44.8208880970931
V7.best,160000,2863,D4,52.60233933972192
V7.best,160000,2856,NORMAL,55.012357411131845
V7.best,160000,2857,NORMAL,47.43373314521034
V7.best,160000,2858,NORMAL,51.1019875332002
V7.best,160000,2859,NORMAL,52.76693559862554
V7.best,160000,2860,NORMAL,54.22488388223829
V7.best,160000,2861,NORMAL,48.66833105639367
V7.best,160000,2862,NORMAL,47.96091372267355
V7.best,160000,2863,NORMAL,54.5439215522898
V7.best,160000,2864,D20,44.656050238520194
V7.best,160000,2865,D20,48.30355298670189
V7.best,160000,2866,D20,48.110286245124755
V7.best,160000,2867,D20,44.251780690710646
V7.best,160000,2868,D20,37.58251066266357
V7.best,160000,2869,D20,40.12148502014078
V7.best,160000,2870,D20,38.52606539449094
V7.best,160000,2871,D20,36.306970123026474
V7.best,160000,2864,D10,46.27903818554623
V7.best,160000,2865,D10,49.91050620806557
V7.best,160000,2866,D10,50.886404038799824
V7.best,160000,2867,D10,46.902368107850535
V7.best,160000,2868,D10,38.07698375245796
V7.best,160000,2869,D10,40.399306554009385
V7.best,160000,2870,D10,41.27134161101196
V7.best,160000,2871,D10,36.3726476641299
V7.best,160000,2864,D4,49.29505414430483
V7.best,160000,2865,D4,51.00601138922288
V7.best,160000,2866,D4,53.3488021146016
V7.best,160000,2867,D4,49.733815177624265
V7.best,160000,2868,D4,38.61626630131237
V7.best,160000,2869,D4,40.79127148012988
V7.best,160000,2870,D4,44.47872085024832
V7.best,160000,2871,D4,36.656157423995325
V7.best,160000,2864,NORMAL,51.698865075443265
V7.best,160000,2865,NORMAL,51.930886636962015
V7.best,160000,2866,NORMAL,55.422724766415584
V7.best,160000,2867,NORMAL,52.68888096986326
V7.best,160000,2868,NORMAL,39.29924166241786
V7.best,160000,2869,NORMAL,41.04667568874905
V7.best,160000,2870,NORMAL,47.326051758675504
V7.best,160000,2871,NORMAL,36.794947104020466
V7.best,160000,2872,D20,46.025550803765626
V7.best,160000,2873,D20,47.9429128325271
V7.best,160000,2874,D20,46.602768931814865
V7.best,160000,2875,D20,38.648616959104515
V7.best,160000,2876,D20,38.58085307394237
V7.best,160000,2877,D20,47.29776164220331
V7.best,160000,2878,D20,48.769413491876136
V7.best,160000,2879,D20,49.55919335592883
V7.best,160000,2872,D10,48.748295305962614
V7.best,160000,2873,D10,49.2142998170055
V7.best,160000,2874,D10,48.68569940871252
V7.best,160000,2875,D10,41.62877305852349
V7.best,160000,2876,D10,41.84013063056004
V7.best,160000,2877,D10,49.757924863001804
V7.best,160000,2878,D10,51.55095964936514
V7.best,160000,2879,D10,51.069957179664186
V7.best,160000,2872,D4,51.20679970042934
V7.best,160000,2873,D4,50.3591118304213
V7.best,160000,2874,D4,51.5119440894364
V7.best,160000,2875,D4,45.184248611058436
V7.best,160000,2876,D4,44.84743323323869
V7.best,160000,2877,D4,52.393722897785324
V7.best,160000,2878,D4,53.75105656242873
V7.best,160000,2879,D4,53.608517811442056
V7.best,160000,2872,NORMAL,53.20515973350888
V7.best,160000,2873,NORMAL,51.49553409392203
V7.best,160000,2874,NORMAL,53.5045099831534
V7.best,160000,2875,NORMAL,48.12038277616162
V7.best,160000,2876,NORMAL,48.06133885743813
V7.best,160000,2877,NORMAL,54.45582910665405
V7.best,160000,2878,NORMAL,56.088213927431156
V7.best,160000,2879,NORMAL,56.13919444760256
V7.best,160000,2880,D20,36.92786304378271
V7.best,160000,2881,D20,39.185107847255836
V7.best,160000,2882,D20,40.0252110921992
V7.best,160000,2883,D20,41.14373142929733
V7.best,160000,2884,D20,39.60070676275893
V7.best,160000,2885,D20,42.65461632169517
V7.best,160000,2886,D20,41.89008634451436
V7.best,160000,2887,D20,42.83872561441018
V7.best,160000,2880,D10,37.08634419487966
V7.best,160000,2881,D10,41.45188424444689
V7.best,160000,2882,D10,43.02986355470949
V7.best,160000,2883,D10,43.53380552859332
V7.best,160000,2884,D10,42.519301630590434
V7.best,160000,2885,D10,45.31313345978954
V7.best,160000,2886,D10,44.221889454716006
V7.best,160000,2887,D10,45.522136552463635
V7.best,160000,2880,D4,37.46467036676651
V7.best,160000,2881,D4,44.92699230166255
V7.best,160000,2882,D4,46.219395939421446
V7.best,160000,2883,D4,46.40339433495117
V7.best,160000,2884,D4,45.010329415583115
V7.best,160000,2885,D4,48.21317560584286
V7.best,160000,2886,D4,46.45928150468171
V7.best,160000,2887,D4,48.160377703382
V7.best,160000,2880,NORMAL,37.6332569271607
V7.best,160000,2881,NORMAL,48.21151183374239
V7.best,160000,2882,NORMAL,48.86504033592577
V7.best,160000,2883,NORMAL,49.15850817610125
V7.best,160000,2884,NORMAL,47.38077872004858
V7.best,160000,2885,NORMAL,51.33938034081271
V7.best,160000,2886,NORMAL,47.962557107527516
V7.best,160000,2887,NORMAL,50.42504048726205
V7.best,160000,2888,D20,48.726511447448374
V7.best,160000,2889,D20,47.27873961002294
V7.best,160000,2890,D20,48.663059612608876
V7.best,160000,2891,D20,49.311225642629765
V7.best,160000,2892,D20,39.875135742652986
V7.best,160000,2893,D20,38.89533374764651
V7.best,160000,2894,D20,49.66257323958112
V7.best,160000,2895,D20,49.42323309015583
V7.best,160000,2888,D10,50.619535903806266
V7.best,160000,2889,D10,50.01943254189888
V7.best,160000,2890,D10,50.233250314967634
V7.best,160000,2891,D10,51.21336783747401
V7.best,160000,2892,D10,42.51525171556402
V7.best,160000,2893,D10,41.686050892173114
V7.best,160000,2894,D10,52.054696385093834
V7.best,160000,2895,D10,51.074334021669756
V7.best,160000,2888,D4,52.81386888811137
V7.best,160000,2889,D4,52.42316883045447
V7.best,160000,2890,D4,51.262391632647194
V7.best,160000,2891,D4,53.34720407508256
V7.best,160000,2892,D4,45.63485299906665
V7.best,160000,2893,D4,45.006183310743836
V7.best,160000,2894,D4,53.556408385182436
V7.best,160000,2895,D4,52.85596163660229
V7.best,160000,2888,NORMAL,53.92563906656761
V7.best,160000,2889,NORMAL,54.00981806728616
V7.best,160000,2890,NORMAL,51.75898611023776
V7.best,160000,2891,NORMAL,54.97207562866872
V7.best,160000,2892,NORMAL,48.43085341812525
V7.best,160000,2893,NORMAL,49.439188799161684
V7.best,160000,2894,NORMAL,54.76830519806502
V7.best,160000,2895,NORMAL,53.70731851344665
V7.best,160000,2896,D20,46.368370294336515
V7.best,160000,2897,D20,47.08214325205991
V7.best,160000,2898,D20,48.86764491532499
V7.best,160000,2899,D20,38.0483829787304
V7.best,160000,2900,D20,40.53599590533872
V7.best,160000,2901,D20,41.503248400273364
V7.best,160000,2902,D20,36.8909748854047
V7.best,160000,2903,D20,36.1607688067902
V7.best,160000,2896,D10,49.12943737770132
V7.best,160000,2897,D10,49.695862323767514
V7.best,160000,2898,D10,50.38010525948094
V7.best,160000,2899,D10,39.673173834029186
V7.best,160000,2900,D10,43.19567016383519
V7.best,160000,2901,D10,44.152458896229916
V7.best,160000,2902,D10,39.64706484656737
V7.best,160000,2903,D10,36.267438182622584
V7.best,160000,2896,D4,52.24331238261162
V7.best,160000,2897,D4,52.19336005228442
V7.best,160000,2898,D4,51.77867209795643
V7.best,160000,2899,D4,40.14043462780066
V7.best,160000,2900,D4,46.002500164350224
V7.best,160000,2901,D4,46.786040344989246
V7.best,160000,2902,D4,43.269912912034826
V7.best,160000,2903,D4,36.66567744506135
V7.best,160000,2896,NORMAL,53.9939303864289
V7.best,160000,2897,NORMAL,54.52782246177976
V7.best,160000,2898,NORMAL,52.66554189233895
V7.best,160000,2899,NORMAL,40.78377734621489
V7.best,160000,2900,NORMAL,48.30871887755819
V7.best,160000,2901,NORMAL,49.601711021925595
V7.best,160000,2902,NORMAL,45.545805883171866
V7.best,160000,2903,NORMAL,36.90446005046286
V7.best,160000,2904,D20,39.08480776634076
V7.best,160000,2905,D20,39.404201987262894
V7.best,160000,2906,D20,37.44925936869353
V7.best,160000,2907,D20,46.4191019196098
V7.best,160000,2908,D20,41.129714603489035
V7.best,160000,2909,D20,38.09482878800821
V7.best,160000,2910,D20,41.572299317484024
V7.best,160000,2911,D20,41.03684323892506
V7.best,160000,2904,D10,42.36833047968315
V7.best,160000,2905,D10,40.92915490117301
V7.best,160000,2906,D10,40.42842206458651
V7.best,160000,2907,D10,49.32574586035723
V7.best,160000,2908,D10,44.18414288484428
V7.best,160000,2909,D10,40.980980349781305
V7.best,160000,2910,D10,44.018222565976785
V7.best,160000,2911,D10,44.10034022792844
V7.best,160000,2904,D4,45.429799218622804
V7.best,160000,2905,D4,42.0710749929453
V7.best,160000,2906,D4,43.358363690801355
V7.best,160000,2907,D4,52.07329195915082
V7.best,160000,2908,D4,47.16999490183744
V7.best,160000,2909,D4,44.262594736869474
V7.best,160000,2910,D4,46.22212280964338
V7.best,160000,2911,D4,47.11909870863073
V7.best,160000,2904,NORMAL,48.60208850922547
V7.best,160000,2905,NORMAL,42.74550211385662
V7.best,160000,2906,NORMAL,46.162567762506825
V7.best,160000,2907,NORMAL,54.07712473408708
V7.best,160000,2908,NORMAL,49.92870949075068
V7.best,160000,2909,NORMAL,47.51069092091279
V7.best,160000,2910,NORMAL,47.80230658633607
V7.best,160000,2911,NORMAL,49.29963009790737
V7.best,160000,2912,D20,40.449505226020115
V7.best,160000,2913,D20,39.21501097693438
V7.best,160000,2914,D20,48.25132123181848
V7.best,160000,2915,D20,37.46378056588662
V7.best,160000,2916,D20,43.643386024706004
V7.best,160000,2917,D20,37.77494179655049
V7.best,160000,2918,D20,42.188986537122304
V7.best,160000,2919,D20,41.781347269527956
V7.best,160000,2912,D10,41.80813240294934
V7.best,160000,2913,D10,41.07289918628909
V7.best,160000,2914,D10,49.63137734420593
V7.best,160000,2915,D10,40.52340892959643
V7.best,160000,2916,D10,46.82434569891517
V7.best,160000,2917,D10,40.421277444118246
V7.best,160000,2918,D10,44.9127954442816
V7.best,160000,2919,D10,44.459604655575376
V7.best,160000,2912,D4,43.48313850920141
V7.best,160000,2913,D4,45.26328440741911
V7.best,160000,2914,D4,50.70037536133441
V7.best,160000,2915,D4,43.064707837639034
V7.best,160000,2916,D4,49.949699416395404
V7.best,160000,2917,D4,44.21517294635758
V7.best,160000,2918,D4,47.2910100202627
V7.best,160000,2919,D4,47.3793340424869
V7.best,160000,2912,NORMAL,44.33007664826968
V7.best,160000,2913,NORMAL,49.10867716607652
V7.best,160000,2914,NORMAL,51.53501375493245
V7.best,160000,2915,NORMAL,45.94747331346211
V7.best,160000,2916,NORMAL,52.882844413851345
V7.best,160000,2917,NORMAL,47.46739557596888
V7.best,160000,2918,NORMAL,49.73294379418799
V7.best,160000,2919,NORMAL,49.94847100526188
V7.best,160000,2920,D20,40.52547437553167
